contentid,contenttypeid,title,homepage,tel,zipcode,addr1,addr2,areacode,sigungucode,cat1,cat2,cat3,mapx,mapy,mlevel,firstimage,firstimage2,createdtime,modifiedtime,overview,cpyrhtDivCd,lDongRegnCd,lDongSignguCd,lclsSystm1,lclsSystm2,lclsSystm3,telname
2929455,39,베짱이 문어국밥,,,24755,강원특별자치도 고성군 천학정길 12 교암다이빙리조트,,32,2,A05,A0502,A05020100,128.5480677,38.2893578,6,http://tong.visitkorea.or.kr/cms/resource/53/2929453_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/53/2929453_image3_1.JPG,2.02212E+13,2.02501E+13,"청간정아래 교암항 방파제 옆에 있는 문어 요리 전문점이다. 오렌지색 컨테이너 박스를 쌓아둔 것 같은 건물외관에 커다란 배짱이가 그려져있다. 대표 메뉴는 고성에서 잡은 문어를 직접 손질해서 만든 문어국밥으로 맵지않고 시원한 국물, 쫄깃한 문어 식감이 그대로 살아있다. 문어국밥의 문어는 샤브샤브처럼 살짝 익혀서 먹는 것을 추천한다. 메뉴판에는 각 문어메뉴에 대한 설명과 맛있게 먹는 팁까지 자세히 설명되어 있다.",Type3,51,820,FD,FD01,FD010100,
2929467,39,소울브릿지,,,24764,강원특별자치도 고성군 천진해변길 33 소울브릿지,,32,2,A05,A0502,A05020900,128.5593203,38.25986424,6,http://tong.visitkorea.or.kr/cms/resource/66/2929466_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/66/2929466_image3_1.JPG,2.02212E+13,2.02506E+13,"소울브릿지는 속초에서 차로 10분 거리인, 고성의 한적한 해안에 위치한 이탈리안 식당 겸 브런치 카페이다. 바다는 물론 설악산도 즐길 수 있는 뷰 맛집이다. 총 4개 층 300석 규모에 브런치와 이탈리안 요리, 디저트 메뉴를 갖추고, 호텔급 서비스를 제공한다. 어린이나 반려견과 방문해도 환영받는 곳으로, 온 가족이 방문하기 편리하다. 놀이방, 다양한 포토존, 북 카페, 빈백 코너가 준비되어 있다. 이탈리안 요리는 지역 특산물인 홍게, 오징어 등 해산물로 만들고 있어 이곳에서만 맛볼 수 있다.",Type3,51,820,FD,FD05,FD050100,
2929473,39,오엔씨,"<a href=""https://www.instagram.com/onc.cafe""target=""_blank"" title=""새창 : 오엔씨 사이트로 이동"">https://www.instagram.com/onc.cafe</a>",,24755,강원특별자치도 고성군 천학정길 19 오엔씨,,32,2,A05,A0502,A05020900,128.5474177,38.29011881,6,http://tong.visitkorea.or.kr/cms/resource/70/2929470_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/70/2929470_image3_1.JPG,2.02212E+13,2.02501E+13,"오엔씨는 강원도 고성, 고암 해변에 위치한 카페이다. 오션뷰 카페로 해수욕장, 방파제, 등대, 교암항 등을 모두 바라볼 수 있다. 뜨거운 여름의 바다도 좋지만, 겨울의 다소 거친 파도를 바라봐도 좋다. 라떼류가 맛있고, 아침마다 직접 구운 스콘 맛집으로도 잘 알려져 있다. 실내는 층별로 일관성을 해치지 않으면서도 다른 느낌을 살려서 인테리어에 힘을 준 곳이다. 자체 주차장은 없지만, 근처 길가에 주차가 가능하고, 해수욕장의 주차장을 이용해도 된다.",Type3,51,820,FD,FD05,FD050100,
2941159,32,서로재,"<a href=""https://seorojae.kr//""target=""_blank"" title=""새창 : 서로재 홈페이지로 이동"">https://seorojae.kr/</a>",,24750,강원특별자치도 고성군 봉수대길 118,,32,2,B02,B0201,B02010700,128.5181279,38.31620687,6,http://tong.visitkorea.or.kr/cms/resource/11/2941111_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/11/2941111_image3_1.jpg,2.02301E+13,2.02504E+13,"서로재는 ‘새벽 이슬을 맞이하는 집’이라는 뜻으로 그 이름처럼 새벽녘 풀 잎에 맺힌 이슬을 맞이할 수 있는 곳에 위치하고 있다. 서로재에 머무시는 동안 오랜 시간 이 땅에 자리 잡은 소나무들과 그 사이를 지나가는 바람, 새들의 노랫소리, 풀잎에 맺힌 이슬과 푸르른 이끼 정원, 빛이 수놓은 그림을 통해 충만한 자연을 경험하실 수 있다. 공기마저 차분한 곳, 이곳 서로재에서 자연을 통해 당신의 고단함이 차분히 위로 받기를 바라는 서로재이다.",Type3,51,820,AC,AC03,AC030100,
2946633,39,송지호막국수,,,24747,강원특별자치도 고성군 죽왕면 오호리 343 송지호막국수냉면,,32,2,A05,A0502,A05020100,128.5256935,38.32617808,6,http://tong.visitkorea.or.kr/cms/resource/99/2947199_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/99/2947199_image3_1.jpg,2.02301E+13,2.02408E+13,"‘송지호막국수’는 고성군 송지호 해변 근처에 위치해 있다. 메밀함량 70%의 국수면과 동치미 육수로 맛을 낸 메밀 막국수가 대표메뉴이다. 또한 막국수에 명태 회무침이 더해진 회 막국수는 쫄깃한 식감과 감칠맛이 나는 양념이 더해져 더욱 풍성한 맛을 느낄 수 있다. 막국수와 잘 어울리는 수육과 바삭하고 매콤한 메밀전병 그리고 따끈한 메밀만두와 함께 곁들이면 더욱 든든하고 만족스러운 한 끼 식사가 가능하다. 2022년도 jtbc 방영 ‘인더숲 우정여행’ 1화에 BTS 뷔와 박서준, 픽보이가 식사하러 가는 장소로 방송에 나와 현지인뿐만 아니라 여행객들에게도 입소문 난 맛집이다.",Type1,51,820,FD,FD01,FD010100,
2950046,32,g2002[한국관광 품질인증/Korea Quality],,033-638-2002,24745,강원특별자치도 고성군 공현진길 8,,32,2,B02,B0201,B02010900,128.5094525,38.35266078,6,http://tong.visitkorea.or.kr/cms/resource/18/2949418_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/18/2949418_image3_1.jpg,2.02302E+13,2.02506E+13,"g2002는 강원도 고성에서 가장 넓고 깨끗한 모래사장을 갖고 있는 공현진 해변에 자리한 모텔이다. 전 객실 모두 오션뷰로, 객실에서 아름다운 일출을 감상할 수 있다. 낚시와 스쿠버, 서핑, 밀리터리 체험 등 즐길거리가 다양하다.",Type1,51,820,AC,AC04,AC040100,이재철
298103,12,극락암(강원),"<a href=""https://www.gwgs.go.kr/prog/tursmCn/tour/sub02_08/view.do?cntno=58""target=""_blank"" title=""새창: 극락암 홈페이지로 이동"">https://www.gwgs.go.kr</a>",,24727,강원특별자치도 고성군 교동2길 26 대한불교조계종극락암,,32,2,A02,A0201,A02010800,128.4399885,38.38035898,6,http://tong.visitkorea.or.kr/cms/resource/89/3393989_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/89/3393989_image3_1.JPG,2.00711E+13,2.02503E+13,"극락암은 간성 대대리 검문소에서 진부령 방향으로 약 2키로 정도가면 우측에 이정표가 있다. 이 이정표에서 마을 안길을 통하여 산모퉁이 숲길을 지나면 어머니 품속을 연상케하는 아담하고 정겨운 사찰이 고즈넉이 노송숲속에 자리하고 있다. 예전 극락암은 건봉사에서 서북쪽으로 2키로 지점에 있었으며, 비구니 스님들의 수행처였다. 945년 묘적동에 창건하였으며 1878년 산불로 인해 건봉사와 함께 소실되었으나 다음 해에 증건하였다. 일제때까지 산신각 1칸을 포함하여 총49칸으로 건봉사와 산내암자 5개중 가장 큰 규모를 갖추고 있었다. 50여명의 비구니 스님들이 함께 생활하던 수행처이자 봉명학교에 다니는 멀리서 유학온 여학생들의 기숙사로도 사용했다. 예전 그곳은 현재 민통선 내라서 출입이 불가능하고 건봉사 대웅전뒤 서북쪽 능선넘어 1키로미터 지점에 터만 남아있다. 예전엔 건봉사에서 암자까지 우마차가 다닐 정도 길이나 있었다. 해방 후 38선 이북에 위치하여 정상적인 종교 활동이 불가능하자 극락암 비구니 스님들이 뿔뿔이 흩어졌다. 극락암에 살았던 비구니 법선스님이 1956년 간성면 광산3리에 극락암을 신축하였다가 1962년 현재의 간성읍 교동리 280번지 함박동으로 이전하여 오늘의 극락암이 되었다. (출처 : 고성군청 문화관광 홈페이지)",Type3,51,820,HS,HS03,HS030100,
2987544,25,잘 쉬는 데도 기술이 필요하다. 고수의 힐링 코스!,,,24747,강원특별자치도 고성군 심층수길 85 송지호관리사무실,,32,2,C01,C0114,C01140001,128.52656,38.33155524,6,http://tong.visitkorea.or.kr/cms/resource/38/1581438_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/38/1581438_image3_1.jpg,2.02305E+13,2.02307E+13,"고성군과 인제군의 자연과 함께하는 코스로 아름다운 동해와 호수 풍경을 감상해보자. 산책하며 문학적 감성에 빠져보고, 울창한 숲을 보며 자연을 벗 삼아 레저와 휴식을 즐길 수 있는 여유가 있는 여행 코스",Type3,51,820,C01,C0114,C01140001,
3022435,12,부채바위,,033-680-3362,24747,강원특별자치도 고성군 죽왕면 심층수길 40-3,,32,2,A01,A0101,A01010500,128.5286543,38.32758908,6,http://tong.visitkorea.or.kr/cms/resource/00/3022400_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/00/3022400_image3_1.jpg,2.0231E+13,2.02411E+13,"부채바위가 있는 곳은 강원 국가지질공원에 속하는 화강암이 발달한 암석해안이다. 신비로운 바위들이 만드는 분위기가 과거로 시간 여행을 온 것 같은 느낌이다. 동서남북, 보는 방향에 따라 다른 모양으로 바뀌는 신기한 바위이다. 스누피를 닮았다고 스누피 바위란 별칭도 있다. 특히, 바위 꼭대기에서 자라는 작은 소나무 한 그루가 참으로 경이롭다. 부채 바위 옆으로 또 다른 신기한 바위가 있다. 정육면체 같은 바위에 가운데 구멍이 있고 틈 사이로 작은 소나무 한 그루가 자라고 있다. 복어를 닮았다고 하여 복어 바위로 불린다. 절벽 쪽 소나무 아래 마치 샌드위치처럼 바위 사이사이에 다른 내용물을 끼워 넣은 것 같은 층층 쌓인 신기한 모양의 바위는 서낭바위라 불긴다. 암석 속을 마그마가 뚫고 들어가 만들어진 것이라 한다. 또 다른 바위 위에 작은 돌멩이들이 올려진 바위가 있는데 자석 바위라고 불린다. 사람들이 신기한 듯 돌을 올려놓아 자석에 달라붙은 듯 보인다. 푸른 바다와 어우러진 여러 모양의 암석들이 신비로움을 자아낸다.",Type3,51,820,NA,NA05,NA050100,
3022828,12,송지호둘레길,"<a href=""https://www.gwgs.go.kr/prog/tursmCn/tour/sub03_06/view.do?cntno=112"" target=""_blank"" title=""새창 : 홈페이지로 이동"">https://www.gwgs.go.kr</a>",033-680-3365,24747,강원특별자치도 고성군 죽왕면 동해대로 6021,,32,2,A01,A0101,A01010500,128.5176245,38.33629341,6,http://tong.visitkorea.or.kr/cms/resource/83/3022583_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/83/3022583_image3_1.jpg,2.0231E+13,2.02411E+13,"관동별곡 8백 리 길에 접한 송지호 관망타워에서 서북쪽 방향의 산소(O2)길은 호수와 숲과 바다가 어우러지고 아름다운 풍경을 지닌 곳이다. 이곳을 지나 마을 어귀에서 가파른 두백산 정상(244m)까지는 초보 산행자도 쉽게 오를 수 있는 등산길이다. 두백산 정상의 시설물은 군사시설로 분단의 아픔을 잠시나마 느낄 수 있는 곳이며 정상에서 바라보는 동해바다의 푸른 물결은 산을 오르는 동안의 피로를 싹 씻어 버리는 듯하다. 왕곡마을에 내려오면 옛 우리 조상들의 주거 생활의 지혜를 한눈에 볼 수 있으며 저렴한 가격으로 토속 음식을 제공받을 수 있다. 송지호 둘레 6.5km 중 중간 정도 지점인 오봉리 산 167번지 용소두봉에 위치한 송호정은 1959년 당시 면장 최장길, 기성회장 이원섭 등 독지가가 건립하였으며, 송지호의 주변 송림과 호수 동해의 망망대해가 어우러져 아름다움을 더해주고 있다. 송지호에서는 매년 7~8월에 재첩을 생산하여 농어가의 소득을 증대하고 있으며, 특히 해변에 오토캠핑장이 있어 피서객의 편의를 제공하며 인근에는 가진항, 공현진, 오호항(포구)가 있어 싱싱한 먹거리를 제공하고 있다.",Type3,51,820,VE,VE04,VE040300,관광문화과
3022829,28,천학정스쿠버리조트,,010-6391-1508,24755,강원특별자치도 고성군 토성면 천학정길 39,,32,2,A03,A0303,A03030400,128.5465566,38.29177138,6,http://tong.visitkorea.or.kr/cms/resource/59/3022459_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/59/3022459_image3_1.jpg,2.0231E+13,2.02411E+13,"천학정다이브리조트는 강원도 청정지역의 맑고 깨끗한 수중환경을 편안하고 쾌적하게 다이버를 위한 휴식공간을 제공한다. 초보 교육부터 펀다이버까지 다양한 수심의 바다환경을 경험할 수 있는 많은 다이브포인트가 있다. 천학정다이브리조트는 숙소와 식당, 샤워 등 편의시설이 구비되어 있고, 교암포구 쪽에 천학정 본진 이라 불리는 배를 타고 다이빙 세팅을 위한 장소가 있다. 천학정 본진에는 탈의실은 있지만 실내 샤워장이 아닌 실외 샤워기가 설치되어 있어 다이빙 후 바닷물을 제거하는 정도로 사용할 수 있다. 천학정다이브리조트의 가장 대표적인 포인트는 울산바위와 금강산 포인트이다. 특히 뽈락떼들이 드글드글 거리는 울산바위는 큰 협곡이 멋있어서 다이버들에게 가장 유명하다. 보통 울산바위-사각어초-금강산포인트의 순서로 다이빙을 한다. 금강산 포인트는 돌들이 진짜 금강산을 보는 것처럼 웅장하고 멋있다. 특히 수심대가 낮은 곳이 있으면서 깊은 곳도 있어서 다린이부터 텍 다이버들까지 모두 만족할 수 있는 포인트다.",Type3,51,820,LS,LS02,LS020400,
3065391,28,문암다이브리조트,,,24752,강원특별자치도 고성군 죽왕면 교암2길 65,,32,2,A03,A0303,A03030400,128.5490091,38.29554044,6,http://tong.visitkorea.or.kr/cms/resource/89/3065389_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/89/3065389_image3_1.jpg,2.02312E+13,2.02507E+13,"문암다이브리조트 1층에는 다이빙 리조트, 3층에는 창문이 통유리로 되어있어 전망을 즐기며 음료를 마실 수 있는 카페를 운영하고 있으며 4층엔 루프탑이 있어서 시원한 바람을 맞으면서 동서남북으로 바다를 조망할 수 있다. 문암다이브리조트에서는 시설 이용뿐만 아니라 다이빙교육, 체험다이빙, 펀다이빙 등 스쿠버다이빙을 배울 수 있으다. 또한 장비가 없더라도 장비 대여 서비스가 있어 장비를 대여해 체험이 가능하다. 인근에 인공어초, 금강산, 낙산대기 등 다이빙 포인트가 있으며, 인공어초는 꽤 깊은 수심이지만 포인트의 경계가 명확하여 스쿠버다이빙 교육 시 자주 이용되는 포인트이다. 금강산 포인트는 수중 봉우리가 여기저기 솟아 있으며 수심은 의외로 깊지 않아서 지형을 즐기기에 적합한 포인트이다. 낙산대기는 어드밴스드 다이버 수준에서 테크니컬 다이버들에 이르기까지 다이버들이 모두 만족할 수 있는 곳이며 최대 수심이 40m 이상인 깊은 포인트이다. 다이빙을 즐기면서 바닷속에 있는 성게, 조개, 돌문어 등 다양한 바다 생물들도 만나 볼 수 있다.",Type3,51,820,LS,LS02,LS020400,
3068031,32,공방스테이,"<a href=""https://cafe.naver.com/gongbanghouse"" target=""_blank"" title=""새창: 공방스테이커피 홈페이지로 이동"">https://cafe.naver.com/gongbanghouse</a>",,24750,강원특별자치도 고성군 죽왕면 삼포민박촌길 8-15,,32,2,B02,B0201,B02010700,128.5290797,38.31611265,6,http://tong.visitkorea.or.kr/cms/resource/30/3068030_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/30/3068030_image3_1.jpg,2.02312E+13,2.02509E+13,"공방과 카페, 2인룸과 도미토리룸 공용주방으로 이루어진 게스트하우스 형식의 생활형 숙박시설이다. 숙소에서 조금만 걸어나가면 삼포해변을 갈 수 있다. 은세공체험, 조개모빌 만들기, 원석팔찌 등 다양한 체험이 있으며, 체험 시 음료도 제공된다. 또한 숙박고객은 공방체험을 할인해주고 있다. 핸드드립커피와 구운토스트, 텃밭에서 키운 야채로 만든 샐러드나 전이 조식으로 준비된다. 야외에 테이블이 있어 바베큐도 가능하다.",Type3,51,820,AC,AC03,AC030100,
3082541,28,L.F문암다이브리조트,,,24752,강원특별자치도 고성군 죽왕면 괘진길 69,,32,2,A03,A0303,A03030400,128.5502784,38.29644313,6,http://tong.visitkorea.or.kr/cms/resource/34/3082534_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/34/3082534_image3_1.jpg,2.02311E+13,2.02506E+13,"문암 리조트와 LF 문암다이브 리조트가 바로 옆에 붙어 있었는데, 최근에 문암리조트는 따로 건물을 지어서 이전했고 LF문암리조트가 기존 문암리조트의 시설을 같이 넓게 쓰고 있다. 또한 확장한 덕분에 팀별로 넉넉히 자리를 쓸 수 있는 대기 장소 및 장비 세척 공간, 그리고 깔끔하게 단장한 샤워 시설도 좋다. 보트 타는 선착장이 바로 앞이라는 장점과 더불어 보트 다이빙 시 보트 양쪽에 리프트가 설치되어 있어서 출수가 굉장히 편리하다. 이론 교육과 장비 결합 및 해체에 관련해서 강의도 듣고 실습도 할 수 있다. 비바람이 불고 다른 곳은 배가 뜨지 못하는 날씨일 때도 동해 가장 북쪽 편에 위치한 고성은 배가 뜰 수 있을 때도 많다. 선착장이 바로 앞에 있고 수심도 얕아 교육이나 체크 다이빙을 하기에 좋다. 보트로 5분 정도 거리의 가까운 곳에 새로 개발된 인공어초 포인트도 있고, 최고수심 18M 최대수심 22M 정도의 어드밴스드 다이버용 포인트도 있다. 물 속으로 들어가면 바다 세상으로 다양한 물고기들이 다이버들을 반기며 이리저리 데리고 다닌다. 문암다이브리조는 낙산대기나 금강산, 인공어초 등의 아름다운 포인트들이 많이 있는 곳이다.",Type3,51,820,LS,LS02,LS020400,
3082551,32,청간정콘도,"<a href=""https://www.welfare.mil.kr/hotel/content/content.do?m_code=186"" target=""_blank"" title=""새창 : 홈페이지로 이동"">https://www.welfare.mil.kr/hotel/content/content.do</a>",033-631-9331,24766,강원특별자치도 고성군 토성면 중앙로 642-22,,32,2,B02,B0201,B02010500,128.5742335,38.2407973,6,http://tong.visitkorea.or.kr/cms/resource/42/3082542_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/42/3082542_image3_1.jpg,2.0231E+13,2.02401E+13,"청간천과 만경창파가 넘실대는 동해 절경의 일출 명소인 청간정 콘도는 뒤에는 설악산을, 앞에는 동해를 두어 계절과 시름을 잊게 하는 청정바람이 부는 곳이다. 1999년 속초 콘도로 개관하여 2001년 청간정콘도로 명칭이 변경되고, 2010년부터 현재까지 국군복지단에서 청간정콘도로 직접 운영하고 있다. 지하 1층 지상 6층 규모로 총 38객실과 카라반 15대가 있고, 부대시설로는 지하 1층에는 노래연습장, 지상 1층에는 프론트, 식당, 커피숍, 마트가 있다. 특히 마트는 군에서 운영하는 PX라고 불리는 곳인데, 일반 마트보다 저렴하게 살 수 있어서 관광 오시는 분들이 많이 구매하는 모습을 볼 수 있다. 청간정콘도는 군 종사자나 직계가족이 이용할 수 있는 곳이다. 투숙객들이 프런트에서 현금 결제 후 이용할 수 있는 야외 바비큐장이 있고, 여름에 바다에서 놀고 들어가는 분들을 위한 간이 샤워장이 바비큐장 뒷편에 있다. 또한 카라반은 4인용 카라반이 13대, 6인용 카라반이 2대인데 6인용은 군인들만 이용 가능하다고 한다. 청간청콘도에서 오른편으로 난 데크길은 속초에서부터 고성 위쪽으로 쭉 이어져 있는데, 자전거 하이킹하는 분들도 많이 다닌다. 바람 잔잔한 날 산책 겸 데크길을 걷다 보면 바다 내음과 탁 트인 바다 뷰만으로도 기분이 좋아진다.",Type3,51,820,AC,AC02,AC020100,
3112059,12,거진어촌체험휴양마을,http://www.거진어촌체험마을.kr/,033)682-2782,24713,강원특별자치도 고성군 거진읍 거진리,,32,2,A02,A0203,A02030100,128.4628177,38.44764324,6,,,2.02403E+13,2.02409E+13,어촌체험 프로그램 개발 및 어촌관광 활성화로 어업 외 소득증대 및 휴식처를 제공할 계획,,51,820,EX,EX03,EX030100,
3342050,12,오호 VR해양모험관,"<a href=""https://wonderbeach.kr/VRAdventure""target=""_blank"" title=""새창 : 업체홈페이지 이동"">https://wonderbeach.kr/VRAdventure</a>",,24747,강원특별자치도 고성군 죽왕면 봉수대길 10-22,,32,2,A02,A0203,A02030400,128.5267741,38.32251741,6,http://tong.visitkorea.or.kr/cms/resource/59/3342059_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/59/3342059_image3_1.jpg,2.02408E+13,2.02503E+13,"오호 VR해양모험관에서는 계절과 날씨에 상관없이 롤러코스터, 래프팅, 워터바이크를 스릴 있고 실감 나게 즐길 수 있으며, 고성의 대표적인 관광지들을 열기구로 둘러보며 고성의 아름다운 경치를 감상하는 여행도 떠날 수 있다. 또한 몰려드는 좀비들을 물리칠 수 있는 헌터스, 두 손에 라이트세이버를 들고 리듬에 맞춰 노트를 자르는 비트세이버도 준비되어 있다. 친구 또는 가족과 함께 짜릿한 모험을 즐길 수 있는 체험관이다. 체험학습 기간에는 단체 예약으로 영업시간이 변동될 수 있으므로 홈페이지 참고 후 방문하는 것을 추천한다.",Type3,51,820,EX,EX07,EX070200,
3445907,28,[DMZ 평화의 길] 통일전망대 코스,"<a href=""https://www.durunubi.kr/dmz-course-view.do?crsIdx=IDX00000000000000007"" target=""_blank"" title=""새창 : 홈페이지로 이동"">https://www.durunubi.kr/dmz-main.do</a>",,24702,강원특별자치도 고성군 현내면 금강산로 481,고성통일전망대~남방한계선,32,2,A03,A0302,A03022700,128.4178947,38.51483729,6,http://tong.visitkorea.or.kr/cms/resource/61/3446461_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/61/3446461_image3_1.jpg,2.02412E+13,2.02502E+13,"통일전망대 코스는 총 3.6㎞ 길이의 도보 이동이 진행되는 DMZ 평화의 길 ‘테마노선’ 코스 중 하나이다. 코스는 고성통일전망대 → 해안전망대 → 통전터널 → 남방한계선으로 진행된다. 주요 지점 중 한 곳인 통일전망대는 우리나라 최북단에 자리하여 1983년에 개관해 안보관광지로 오랫동안 사랑을 받아왔다. 금강산의 마지막 봉우리인 구선봉이 손에 잡힐 듯 가깝게 다가오고, 맑은 날에는 최고봉인 비로봉과 옥녀봉의 모습도 볼 수 있다. 또한 DMZ 평화의 길 고성 구간의 첫 발걸음은 해안 쪽으로 나 있는 철책을 통과하면서부터이며, 철책을 들어서면 바로 바다를 향해 가파른 계단이 있고, 계단 아래는 작은 전망대가 설치되어 있다. 구간 내 설치된 3개의 전망대와 포토존 중 첫 번째로 해안전망대에서는 주로 남쪽 바다가 조망된다. 전망대를 내려서면 A코스 탐방자가 걷게 되는 2.7km 도보구간이 시작되고 걷는 길 오른편으로는 두 겹의 철책 사이로 파란 바다가 보인다. 해안전망대 구간(약 200m) 내에 가파른 계단을 올라가는 구간이 있으니, 안전에 유의해야 한다.",Type1,51,820,LS,LS01,LS011900,
3465936,32,델피노 소노캄,"<a href=""https://www.sonohotelsresorts.com/calm_dp"" target=""_blank"" title=""새창 : 델피노 소노캄 홈페이지로 이동"">https://www.sonohotelsresorts.com/calm_dp</a>",033-639-8317,24768,강원특별자치도 고성군 토성면 미시령옛길 1153,,32,2,B02,B0201,B02010500,128.4973943,38.20752469,6,,,2.02501E+13,2.02504E+13,,,51,820,AC,AC02,AC020100,김호성
3466048,32,소노펠리체 델피노,"<a href=""https://www.sonohotelsresorts.com/felice_dp"" target=""_blank"" title=""새창 : 소노펠리체 델피노 홈페이지로 이동"">https://www.sonohotelsresorts.com/felice_dp</a>",033-639-8317,24768,강원특별자치도 고성군 토성면 미시령옛길 1153,,32,2,B02,B0201,B02010500,128.4973943,38.20752469,6,,,2.02501E+13,2.02504E+13,,,51,820,AC,AC02,AC020100,김호성
3513119,32,삼박한집,"<a href=""https://www.sambakhanzip.com/"" target=""_blank"" title=""새창 : 삼박한집 홈페이지로 이동"">https://www.sambakhanzip.com/</a>",,24765,강원특별자치도 고성군 토성면 봉포2길 12,,32,2,B02,B0201,B02010700,128.56582,38.25140702,6,http://tong.visitkorea.or.kr/cms/resource/92/3513092_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/92/3513092_image3_1.jpg,2.02507E+13,2.02507E+13,"삼박한 집은 숙박업 20년 경력의 집사가 새로 지은 강원도 고성 바닷가 감성 숙소이다. 80년생 일본 정통 히노끼탕이 전 객실 준비되어있다. 3면 침대 가드 및 18종의 아기용품이 있다. 강원건축문화상 특별상을 수상하였으며, 서울시 공공 건축가 설계이며 문화관광부 세이프 스테이에도 선정되었다.",Type3,51,820,AC,AC03,AC030100,
3521198,12,고성 금강산,,,24767,강원특별자치도 고성군 토성면 화암사길 100,,32,2,A01,A0101,A01010400,128.4700101,38.22644973,6,http://tong.visitkorea.or.kr/cms/resource/18/3509118_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/18/3509118_image3_1.jpg,2.02508E+13,2.02508E+13,"민족의 명산이라 불리는 금강산은 화암사 입구부터 이어지는 등산로를 따라 오르면 일만 이천 개의 봉우리 중 가장 남쪽 봉우리인 신선봉에 닿는다. 신선봉 남쪽에는 울산바위가 자리하고 있으며, 금강산이 되기 위해 울산에서부터 올라오다가 선착순에 들지 못해 주저앉았다는 전설이 내려오는 바위다. 둘레가 4㎞에 달하는 여섯 개의 거대한 바위는 그 자체로도 엄청난 존재감을 자랑하며, 신선봉으로 가는 길에는 울산바위를 한눈에 볼 수 있는 명소인 ‘버섯바위’라 부르는 장소가 있다. 이곳의 비경이 조금씩 알려지면서 등산객이 늘어나고 있으며 입산 통제 기간과 울산바위가 보이는 정확한 위치를 알고 가는 것이 좋다. 등산 코스는 1.2㎞길이의 급경사 코스인 '등산하는 길', 2㎞길이의 완경사 코스인 '산림치유 길'로 나뉘어 있는데, 어느 코스를 선택하든 약 1시간 정도면 버섯바위에 도착한다. 등산로를 따라 신선대까지 왔다면 남쪽 숲으로 이어지는 오솔길을 따라가야 울산바위를 볼 수 있는 너른 바위인 버섯바위가 나타난다. 암반 지대 초입에서 울산바위가 빚어낸 절경을 훤히 감상할 수 있으며 끝쪽은 돌풍이 많이 부는 곳이라 위험한 상황이 발생할 수 있으니 주의가 필요하다.",Type1,51,820,NA,NA01,NA010100,
3533115,32,크로톤풀빌라,http://www.croton.kr,010-4077-0285,24752,강원특별자치도 고성군 죽왕면 교암2길 40,,32,2,B02,B0201,B02010700,128.5474204,38.29378505,6,,,2.02509E+13,2.02509E+13,"크로톤풀빌라는 속초 인근 고성에 위치한 모던 풀빌라 펜션은 프라이빗한 스파를 갖춘 감각적인 휴식 공간입니다. 각 객실에는 미국산 제트스파 또는 바비큐 머신이 설치되어 있어 특별한 시간을 보낼 수 있습니다. 매일 아침 무료 조식이 제공되며, 전용 카페에서는 커피와 얼음을 자유롭게 이용하실 수 있습니다. 루프탑, 자전거 대여, 어메니티, 대형 엘리베이터 등 편의시설도 완비되어 있습니다.",,51,820,AC,AC03,AC030100,조경달
