contentid,originimgurl,imgname,smallimageurl,cpyrhtDivCd,serialnum
126789,http://tong.visitkorea.or.kr/cms/resource/97/3516897_image2_1.jpg,고성_청간해변 (2),http://tong.visitkorea.or.kr/cms/resource/97/3516897_image3_1.jpg,Type1,3516897_3
126789,http://tong.visitkorea.or.kr/cms/resource/98/3516898_image2_1.jpg,고성_청간해변 (3),http://tong.visitkorea.or.kr/cms/resource/98/3516898_image3_1.jpg,Type1,3516898_5
126789,http://tong.visitkorea.or.kr/cms/resource/99/3516899_image2_1.jpg,고성_청간해변 (4),http://tong.visitkorea.or.kr/cms/resource/99/3516899_image3_1.jpg,Type1,3516899_4
126789,http://tong.visitkorea.or.kr/cms/resource/00/3516900_image2_1.jpg,고성_청간해변 (5),http://tong.visitkorea.or.kr/cms/resource/00/3516900_image3_1.jpg,Type1,3516900_1
126789,http://tong.visitkorea.or.kr/cms/resource/01/3516901_image2_1.jpg,고성_청간해변 (6),http://tong.visitkorea.or.kr/cms/resource/01/3516901_image3_1.jpg,Type1,3516901_6
126789,http://tong.visitkorea.or.kr/cms/resource/02/3516902_image2_1.jpg,고성_청간해변 (7),http://tong.visitkorea.or.kr/cms/resource/02/3516902_image3_1.jpg,Type1,3516902_2
126791,http://tong.visitkorea.or.kr/cms/resource/92/3515792_image2_1.jpg,강원고성_천학정 문암포구 (1),http://tong.visitkorea.or.kr/cms/resource/92/3515792_image3_1.jpg,Type1,3515792_2
126791,http://tong.visitkorea.or.kr/cms/resource/93/3515793_image2_1.jpg,강원고성_천학정 문암포구 (2),http://tong.visitkorea.or.kr/cms/resource/93/3515793_image3_1.jpg,Type1,3515793_6
126791,http://tong.visitkorea.or.kr/cms/resource/94/3515794_image2_1.jpg,강원고성_천학정 문암포구 (4),http://tong.visitkorea.or.kr/cms/resource/94/3515794_image3_1.jpg,Type1,3515794_9
126791,http://tong.visitkorea.or.kr/cms/resource/95/3515795_image2_1.jpg,강원고성_천학정 문암포구 (5),http://tong.visitkorea.or.kr/cms/resource/95/3515795_image3_1.jpg,Type1,3515795_4
126791,http://tong.visitkorea.or.kr/cms/resource/97/3515797_image2_1.jpg,강원고성_천학정 문암포구 (7),http://tong.visitkorea.or.kr/cms/resource/97/3515797_image3_1.jpg,Type1,3515797_3
126791,http://tong.visitkorea.or.kr/cms/resource/98/3515798_image2_1.jpg,강원고성_천학정 문암포구 (9),http://tong.visitkorea.or.kr/cms/resource/98/3515798_image3_1.jpg,Type1,3515798_8
126791,http://tong.visitkorea.or.kr/cms/resource/99/3515799_image2_1.jpg,강원고성_천학정 문암포구 (10),http://tong.visitkorea.or.kr/cms/resource/99/3515799_image3_1.jpg,Type1,3515799_5
126791,http://tong.visitkorea.or.kr/cms/resource/00/3515800_image2_1.jpg,강원고성_천학정 문암포구 (11),http://tong.visitkorea.or.kr/cms/resource/00/3515800_image3_1.jpg,Type1,3515800_7
126791,http://tong.visitkorea.or.kr/cms/resource/01/3515801_image2_1.jpg,강원고성_천학정 문암포구 (8),http://tong.visitkorea.or.kr/cms/resource/01/3515801_image3_1.jpg,Type1,3515801_1
126791,http://tong.visitkorea.or.kr/cms/resource/96/3515796_image2_1.jpg,강원고성_천학정 문암포구 (6),http://tong.visitkorea.or.kr/cms/resource/96/3515796_image3_1.jpg,Type1,3515796_10
126792,http://tong.visitkorea.or.kr/cms/resource/12/3528112_image2_1.jpg,고성_간성향교 (2),http://tong.visitkorea.or.kr/cms/resource/12/3528112_image3_1.jpg,Type1,3528112_1
126792,http://tong.visitkorea.or.kr/cms/resource/13/3528113_image2_1.jpg,고성_간성향교 (3),http://tong.visitkorea.or.kr/cms/resource/13/3528113_image3_1.jpg,Type1,3528113_2
126792,http://tong.visitkorea.or.kr/cms/resource/14/3528114_image2_1.jpg,고성_간성향교 (4),http://tong.visitkorea.or.kr/cms/resource/14/3528114_image3_1.jpg,Type1,3528114_3
126792,http://tong.visitkorea.or.kr/cms/resource/15/3528115_image2_1.jpg,고성_간성향교 (5),http://tong.visitkorea.or.kr/cms/resource/15/3528115_image3_1.jpg,Type1,3528115_4
126792,http://tong.visitkorea.or.kr/cms/resource/16/3528116_image2_1.jpg,고성_간성향교 (6),http://tong.visitkorea.or.kr/cms/resource/16/3528116_image3_1.jpg,Type1,3528116_5
126792,http://tong.visitkorea.or.kr/cms/resource/17/3528117_image2_1.jpg,고성_간성향교 (7),http://tong.visitkorea.or.kr/cms/resource/17/3528117_image3_1.jpg,Type1,3528117_6
126792,http://tong.visitkorea.or.kr/cms/resource/18/3528118_image2_1.jpg,고성_간성향교 (8),http://tong.visitkorea.or.kr/cms/resource/18/3528118_image3_1.jpg,Type1,3528118_7
126795,http://tong.visitkorea.or.kr/cms/resource/58/3378458_image2_1.JPG,고성_고성 어명기 고택 (2),http://tong.visitkorea.or.kr/cms/resource/58/3378458_image3_1.JPG,Type3,3378458_1
126795,http://tong.visitkorea.or.kr/cms/resource/60/3378460_image2_1.JPG,고성_고성 어명기 고택 (3),http://tong.visitkorea.or.kr/cms/resource/60/3378460_image3_1.JPG,Type3,3378460_2
126795,http://tong.visitkorea.or.kr/cms/resource/61/3378461_image2_1.JPG,고성_고성 어명기 고택 (4),http://tong.visitkorea.or.kr/cms/resource/61/3378461_image3_1.JPG,Type3,3378461_3
126795,http://tong.visitkorea.or.kr/cms/resource/63/3378463_image2_1.JPG,고성_고성 어명기 고택 (5),http://tong.visitkorea.or.kr/cms/resource/63/3378463_image3_1.JPG,Type3,3378463_4
126795,http://tong.visitkorea.or.kr/cms/resource/65/3378465_image2_1.JPG,고성_고성 어명기 고택 (6),http://tong.visitkorea.or.kr/cms/resource/65/3378465_image3_1.JPG,Type3,3378465_5
127449,http://tong.visitkorea.or.kr/cms/resource/01/217601_image2_1.jpg,진부령 마을관리유원지_03,http://tong.visitkorea.or.kr/cms/resource/01/217601_image3_1.jpg,Type3,217601_9
127449,http://tong.visitkorea.or.kr/cms/resource/02/217602_image2_1.jpg,진부령 마을관리유원지_06,http://tong.visitkorea.or.kr/cms/resource/02/217602_image3_1.jpg,Type3,217602_3
127449,http://tong.visitkorea.or.kr/cms/resource/93/529693_image2_1.jpg,진부령 마을관리유원지_02,http://tong.visitkorea.or.kr/cms/resource/93/529693_image3_1.jpg,Type3,529693_2
127449,http://tong.visitkorea.or.kr/cms/resource/95/529695_image2_1.jpg,진부령 마을관리유원지_05,http://tong.visitkorea.or.kr/cms/resource/95/529695_image3_1.jpg,Type3,529695_5
127449,http://tong.visitkorea.or.kr/cms/resource/96/529696_image2_1.jpg,진부령 마을관리유원지_07,http://tong.visitkorea.or.kr/cms/resource/96/529696_image3_1.jpg,Type3,529696_1
127449,http://tong.visitkorea.or.kr/cms/resource/74/3016274_image2_1.jpg,진부령 흘리마을 (9),http://tong.visitkorea.or.kr/cms/resource/74/3016274_image3_1.jpg,Type3,3016274_8
127449,http://tong.visitkorea.or.kr/cms/resource/78/3016278_image2_1.jpg,진부령 흘리마을 (13),http://tong.visitkorea.or.kr/cms/resource/78/3016278_image3_1.jpg,Type3,3016278_6
127449,http://tong.visitkorea.or.kr/cms/resource/81/3016281_image2_1.jpg,진부령 흘리마을 (16),http://tong.visitkorea.or.kr/cms/resource/81/3016281_image3_1.jpg,Type3,3016281_4
127570,http://tong.visitkorea.or.kr/cms/resource/20/3333020_image2_1.jpg,고성_송지호 해안 서낭바위 (7),http://tong.visitkorea.or.kr/cms/resource/20/3333020_image2_1.jpg,Type3,3333020_7
127570,http://tong.visitkorea.or.kr/cms/resource/22/3333022_image2_1.jpg,고성_송지호 해안 서낭바위 (9),http://tong.visitkorea.or.kr/cms/resource/22/3333022_image3_1.jpg,Type3,3333022_2
127570,http://tong.visitkorea.or.kr/cms/resource/23/3333023_image2_1.jpg,고성_송지호 해안 서낭바위 (1),http://tong.visitkorea.or.kr/cms/resource/23/3333023_image2_1.jpg,Type3,3333023_8
127570,http://tong.visitkorea.or.kr/cms/resource/24/3333024_image2_1.jpg,고성_송지호 해안 서낭바위 (2),http://tong.visitkorea.or.kr/cms/resource/24/3333024_image3_1.jpg,Type3,3333024_6
127570,http://tong.visitkorea.or.kr/cms/resource/25/3333025_image2_1.jpg,고성_송지호 해안 서낭바위 (3),http://tong.visitkorea.or.kr/cms/resource/25/3333025_image3_1.jpg,Type3,3333025_5
127570,http://tong.visitkorea.or.kr/cms/resource/26/3333026_image2_1.jpg,고성_송지호 해안 서낭바위 (4),http://tong.visitkorea.or.kr/cms/resource/26/3333026_image2_1.jpg,Type3,3333026_4
127570,http://tong.visitkorea.or.kr/cms/resource/27/3333027_image2_1.jpg,고성_송지호 해안 서낭바위 (5),http://tong.visitkorea.or.kr/cms/resource/27/3333027_image2_1.jpg,Type3,3333027_3
127570,http://tong.visitkorea.or.kr/cms/resource/28/3333028_image2_1.jpg,고성_송지호 해안 서낭바위 (6),http://tong.visitkorea.or.kr/cms/resource/28/3333028_image2_1.jpg,Type3,3333028_1
127587,http://tong.visitkorea.or.kr/cms/resource/85/3516785_image2_1.jpg,고성_삼포해변 (1),http://tong.visitkorea.or.kr/cms/resource/85/3516785_image3_1.jpg,Type1,3516785_6
127587,http://tong.visitkorea.or.kr/cms/resource/87/3516787_image2_1.jpg,고성_삼포해변 (3),http://tong.visitkorea.or.kr/cms/resource/87/3516787_image3_1.jpg,Type1,3516787_1
127587,http://tong.visitkorea.or.kr/cms/resource/88/3516788_image2_1.jpg,고성_삼포해변 (4),http://tong.visitkorea.or.kr/cms/resource/88/3516788_image3_1.jpg,Type1,3516788_2
127587,http://tong.visitkorea.or.kr/cms/resource/89/3516789_image2_1.jpg,고성_삼포해변 (5),http://tong.visitkorea.or.kr/cms/resource/89/3516789_image3_1.jpg,Type1,3516789_3
127587,http://tong.visitkorea.or.kr/cms/resource/90/3516790_image2_1.jpg,고성_삼포해변 (6),http://tong.visitkorea.or.kr/cms/resource/90/3516790_image3_1.jpg,Type1,3516790_4
127587,http://tong.visitkorea.or.kr/cms/resource/91/3516791_image2_1.jpg,고성_삼포해변 (7),http://tong.visitkorea.or.kr/cms/resource/91/3516791_image3_1.jpg,Type1,3516791_5
127873,http://tong.visitkorea.or.kr/cms/resource/17/3006617_image2_1.jpg,백도해변 (7),http://tong.visitkorea.or.kr/cms/resource/17/3006617_image3_1.jpg,Type3,3006617_2
127873,http://tong.visitkorea.or.kr/cms/resource/19/3006619_image2_1.jpg,백도해변 (9),http://tong.visitkorea.or.kr/cms/resource/19/3006619_image3_1.jpg,Type3,3006619_1
127873,http://tong.visitkorea.or.kr/cms/resource/39/3009539_image2_1.jpg,백도해변 (2),http://tong.visitkorea.or.kr/cms/resource/39/3009539_image3_1.jpg,Type3,3009539_6
127873,http://tong.visitkorea.or.kr/cms/resource/40/3009540_image2_1.jpg,백도해변 (3),http://tong.visitkorea.or.kr/cms/resource/40/3009540_image3_1.jpg,Type3,3009540_3
127873,http://tong.visitkorea.or.kr/cms/resource/41/3009541_image2_1.jpg,백도해변 (4),http://tong.visitkorea.or.kr/cms/resource/41/3009541_image3_1.jpg,Type3,3009541_4
127873,http://tong.visitkorea.or.kr/cms/resource/42/3009542_image2_1.jpg,백도해변 (5),http://tong.visitkorea.or.kr/cms/resource/42/3009542_image3_1.jpg,Type3,3009542_5
127874,http://tong.visitkorea.or.kr/cms/resource/10/3516810_image2_1.jpg,고성_송지호 해수욕장 (1),http://tong.visitkorea.or.kr/cms/resource/10/3516810_image3_1.jpg,Type1,3516810_1
127874,http://tong.visitkorea.or.kr/cms/resource/12/3516812_image2_1.jpg,고성_송지호 해수욕장 (2),http://tong.visitkorea.or.kr/cms/resource/12/3516812_image3_1.jpg,Type1,3516812_2
127874,http://tong.visitkorea.or.kr/cms/resource/13/3516813_image2_1.jpg,고성_송지호 해수욕장 (3),http://tong.visitkorea.or.kr/cms/resource/13/3516813_image3_1.jpg,Type1,3516813_3
127874,http://tong.visitkorea.or.kr/cms/resource/15/3516815_image2_1.jpg,고성_송지호 해수욕장 (5),http://tong.visitkorea.or.kr/cms/resource/15/3516815_image3_1.jpg,Type1,3516815_4
127874,http://tong.visitkorea.or.kr/cms/resource/16/3516816_image2_1.jpg,고성_송지호 해수욕장 (6),http://tong.visitkorea.or.kr/cms/resource/16/3516816_image3_1.jpg,Type1,3516816_6
127874,http://tong.visitkorea.or.kr/cms/resource/17/3516817_image2_1.jpg,고성_송지호 해수욕장 (7),http://tong.visitkorea.or.kr/cms/resource/17/3516817_image3_1.jpg,Type1,3516817_5
128171,http://tong.visitkorea.or.kr/cms/resource/55/2599055_image2_1.jpg,"강원_고성_평화 관광의 ‘뉴 페이스’, 고성통일전망타워_02",http://tong.visitkorea.or.kr/cms/resource/55/2599055_image3_1.jpg,Type3,2599055_2
128171,http://tong.visitkorea.or.kr/cms/resource/57/2599057_image2_1.jpg,"강원_고성_평화 관광의 ‘뉴 페이스’, 고성통일전망타워_04",http://tong.visitkorea.or.kr/cms/resource/57/2599057_image3_1.jpg,Type3,2599057_3
128171,http://tong.visitkorea.or.kr/cms/resource/59/2599059_image2_1.jpg,"강원_고성_평화 관광의 ‘뉴 페이스’, 고성통일전망타워_06",http://tong.visitkorea.or.kr/cms/resource/59/2599059_image3_1.jpg,Type3,2599059_1
128171,http://tong.visitkorea.or.kr/cms/resource/60/2599060_image2_1.jpg,"강원_고성_평화 관광의 ‘뉴 페이스’, 고성통일전망타워_07",http://tong.visitkorea.or.kr/cms/resource/60/2599060_image3_1.jpg,Type3,2599060_4
128171,http://tong.visitkorea.or.kr/cms/resource/66/2929566_image2_1.jpg,통일전망대_2,http://tong.visitkorea.or.kr/cms/resource/66/2929566_image3_1.jpg,Type3,2929566_8
128171,http://tong.visitkorea.or.kr/cms/resource/67/2929567_image2_1.jpg,통일전망대_3,http://tong.visitkorea.or.kr/cms/resource/67/2929567_image3_1.jpg,Type3,2929567_7
128171,http://tong.visitkorea.or.kr/cms/resource/68/2929568_image2_1.jpg,통일전망대_4,http://tong.visitkorea.or.kr/cms/resource/68/2929568_image3_1.jpg,Type3,2929568_5
128171,http://tong.visitkorea.or.kr/cms/resource/70/2929570_image2_1.jpg,통일전망대_6,http://tong.visitkorea.or.kr/cms/resource/70/2929570_image3_1.jpg,Type3,2929570_6
128171,http://tong.visitkorea.or.kr/cms/resource/72/2929572_image2_1.jpg,통일전망대_8,http://tong.visitkorea.or.kr/cms/resource/72/2929572_image3_1.jpg,Type3,2929572_9
128171,http://tong.visitkorea.or.kr/cms/resource/65/2929565_image2_1.jpg,통일전망대_1,http://tong.visitkorea.or.kr/cms/resource/65/2929565_image3_1.jpg,Type3,2929565_10
128171,http://tong.visitkorea.or.kr/cms/resource/69/2929569_image2_1.jpg,통일전망대_5,http://tong.visitkorea.or.kr/cms/resource/69/2929569_image3_1.jpg,Type3,2929569_13
128171,http://tong.visitkorea.or.kr/cms/resource/71/2929571_image2_1.jpg,통일전망대_7,http://tong.visitkorea.or.kr/cms/resource/71/2929571_image3_1.jpg,Type3,2929571_12
128171,http://tong.visitkorea.or.kr/cms/resource/73/2929573_image2_1.jpg,통일전망대_9,http://tong.visitkorea.or.kr/cms/resource/73/2929573_image3_1.jpg,Type3,2929573_11
128171,http://tong.visitkorea.or.kr/cms/resource/74/2929574_image2_1.jpg,통일전망대_10,http://tong.visitkorea.or.kr/cms/resource/74/2929574_image3_1.jpg,Type3,2929574_14
128412,http://tong.visitkorea.or.kr/cms/resource/31/3378431_image2_1.JPG,고성_소똥령마을 (3),http://tong.visitkorea.or.kr/cms/resource/31/3378431_image3_1.JPG,Type3,3378431_2
128412,http://tong.visitkorea.or.kr/cms/resource/32/3378432_image2_1.JPG,고성_소똥령마을 (2),http://tong.visitkorea.or.kr/cms/resource/32/3378432_image3_1.JPG,Type3,3378432_1
128412,http://tong.visitkorea.or.kr/cms/resource/33/3378433_image2_1.JPG,고성_소똥령마을 (4),http://tong.visitkorea.or.kr/cms/resource/33/3378433_image3_1.JPG,Type3,3378433_4
128412,http://tong.visitkorea.or.kr/cms/resource/34/3378434_image2_1.JPG,고성_소똥령마을 (5),http://tong.visitkorea.or.kr/cms/resource/34/3378434_image3_1.JPG,Type3,3378434_5
128412,http://tong.visitkorea.or.kr/cms/resource/35/3378435_image2_1.JPG,고성_소똥령마을 (6),http://tong.visitkorea.or.kr/cms/resource/35/3378435_image3_1.JPG,Type3,3378435_6
128412,http://tong.visitkorea.or.kr/cms/resource/37/3378437_image2_1.JPG,고성_소똥령마을 (7),http://tong.visitkorea.or.kr/cms/resource/37/3378437_image3_1.JPG,Type3,3378437_3
128603,http://tong.visitkorea.or.kr/cms/resource/97/3393997_image2_1.JPG,오호어촌체험마을 (2),http://tong.visitkorea.or.kr/cms/resource/97/3393997_image3_1.JPG,Type3,3393997_1
128603,http://tong.visitkorea.or.kr/cms/resource/98/3393998_image2_1.JPG,오호어촌체험마을 (3),http://tong.visitkorea.or.kr/cms/resource/98/3393998_image3_1.JPG,Type3,3393998_2
128603,http://tong.visitkorea.or.kr/cms/resource/99/3393999_image2_1.JPG,오호어촌체험마을 (4),http://tong.visitkorea.or.kr/cms/resource/99/3393999_image3_1.JPG,Type3,3393999_3
128603,http://tong.visitkorea.or.kr/cms/resource/00/3394000_image2_1.JPG,오호어촌체험마을 (5),http://tong.visitkorea.or.kr/cms/resource/00/3394000_image3_1.JPG,Type3,3394000_4
128603,http://tong.visitkorea.or.kr/cms/resource/01/3394001_image2_1.JPG,오호어촌체험마을 (6),http://tong.visitkorea.or.kr/cms/resource/01/3394001_image3_1.JPG,Type3,3394001_6
128603,http://tong.visitkorea.or.kr/cms/resource/02/3394002_image2_1.JPG,오호어촌체험마을 (7),http://tong.visitkorea.or.kr/cms/resource/02/3394002_image3_1.JPG,Type3,3394002_5
128749,http://tong.visitkorea.or.kr/cms/resource/51/3515851_image2_1.jpg,강원고성_거진항 (9),http://tong.visitkorea.or.kr/cms/resource/51/3515851_image3_1.jpg,Type1,3515851_9
128749,http://tong.visitkorea.or.kr/cms/resource/52/3515852_image2_1.jpg,강원고성_거진항 (10),http://tong.visitkorea.or.kr/cms/resource/52/3515852_image3_1.jpg,Type1,3515852_2
128749,http://tong.visitkorea.or.kr/cms/resource/53/3515853_image2_1.jpg,강원고성_거진항 (3),http://tong.visitkorea.or.kr/cms/resource/53/3515853_image3_1.jpg,Type1,3515853_1
128749,http://tong.visitkorea.or.kr/cms/resource/54/3515854_image2_1.jpg,강원고성_거진항 (4),http://tong.visitkorea.or.kr/cms/resource/54/3515854_image3_1.jpg,Type1,3515854_8
128749,http://tong.visitkorea.or.kr/cms/resource/55/3515855_image2_1.jpg,강원고성_거진항 (2),http://tong.visitkorea.or.kr/cms/resource/55/3515855_image3_1.jpg,Type1,3515855_3
128749,http://tong.visitkorea.or.kr/cms/resource/67/3515867_image2_1.jpg,강원고성_거진항 (5),http://tong.visitkorea.or.kr/cms/resource/67/3515867_image3_1.jpg,Type1,3515867_4
128749,http://tong.visitkorea.or.kr/cms/resource/68/3515868_image2_1.jpg,강원고성_거진항 (6),http://tong.visitkorea.or.kr/cms/resource/68/3515868_image3_1.jpg,Type1,3515868_7
128749,http://tong.visitkorea.or.kr/cms/resource/69/3515869_image2_1.jpg,강원고성_거진항 (7),http://tong.visitkorea.or.kr/cms/resource/69/3515869_image3_1.jpg,Type1,3515869_5
128749,http://tong.visitkorea.or.kr/cms/resource/70/3515870_image2_1.jpg,강원고성_거진항 (8),http://tong.visitkorea.or.kr/cms/resource/70/3515870_image3_1.jpg,Type1,3515870_6
128750,http://tong.visitkorea.or.kr/cms/resource/53/3517253_image2_1.jpg,고성_자작도해변 (1),http://tong.visitkorea.or.kr/cms/resource/53/3517253_image3_1.jpg,Type1,3517253_1
128750,http://tong.visitkorea.or.kr/cms/resource/54/3517254_image2_1.jpg,고성_자작도해변 (2),http://tong.visitkorea.or.kr/cms/resource/54/3517254_image3_1.jpg,Type1,3517254_2
128750,http://tong.visitkorea.or.kr/cms/resource/55/3517255_image2_1.jpg,고성_자작도해변 (3),http://tong.visitkorea.or.kr/cms/resource/55/3517255_image3_1.jpg,Type1,3517255_3
128750,http://tong.visitkorea.or.kr/cms/resource/57/3517257_image2_1.jpg,고성_자작도해변 (5),http://tong.visitkorea.or.kr/cms/resource/57/3517257_image3_1.jpg,Type1,3517257_5
128750,http://tong.visitkorea.or.kr/cms/resource/58/3517258_image2_1.jpg,고성_자작도해변 (6),http://tong.visitkorea.or.kr/cms/resource/58/3517258_image3_1.jpg,Type1,3517258_4
128750,http://tong.visitkorea.or.kr/cms/resource/59/3517259_image2_1.jpg,고성_자작도해변 (7),http://tong.visitkorea.or.kr/cms/resource/59/3517259_image3_1.jpg,Type1,3517259_6
129178,http://tong.visitkorea.or.kr/cms/resource/86/3515886_image2_1.jpg,강원고성_대진 등대 (4),http://tong.visitkorea.or.kr/cms/resource/86/3515886_image3_1.jpg,Type1,3515886_2
129178,http://tong.visitkorea.or.kr/cms/resource/87/3515887_image2_1.jpg,강원고성_대진 등대 (1),http://tong.visitkorea.or.kr/cms/resource/87/3515887_image3_1.jpg,Type1,3515887_3
129178,http://tong.visitkorea.or.kr/cms/resource/88/3515888_image2_1.jpg,강원고성_대진 등대 (2),http://tong.visitkorea.or.kr/cms/resource/88/3515888_image3_1.jpg,Type1,3515888_4
129178,http://tong.visitkorea.or.kr/cms/resource/89/3515889_image2_1.jpg,강원고성_대진 등대 (3),http://tong.visitkorea.or.kr/cms/resource/89/3515889_image3_1.jpg,Type1,3515889_1
129178,http://tong.visitkorea.or.kr/cms/resource/90/3515890_image2_1.jpg,강원고성_대진 등대 (5),http://tong.visitkorea.or.kr/cms/resource/90/3515890_image3_1.jpg,Type1,3515890_6
129178,http://tong.visitkorea.or.kr/cms/resource/91/3515891_image2_1.jpg,강원고성_대진 등대 (6),http://tong.visitkorea.or.kr/cms/resource/91/3515891_image3_1.jpg,Type1,3515891_5
129591,http://tong.visitkorea.or.kr/cms/resource/98/3388598_image2_1.jpg,고성_이승만별장(고성) (1),http://tong.visitkorea.or.kr/cms/resource/98/3388598_image3_1.jpg,Type3,3388598_5
129591,http://tong.visitkorea.or.kr/cms/resource/99/3388599_image2_1.jpg,고성_이승만별장(고성) (2),http://tong.visitkorea.or.kr/cms/resource/99/3388599_image3_1.jpg,Type3,3388599_2
